CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,VehicleModel,VehicleType
466341,Male,1,49,1,Artist,1,Average,2,Grandeur,Large
466347,Male,1,66,0,Executive,6,Low,3,Grandeur,Large
466352,Female,1,67,1,Doctor,1,Low,2,Palisade,Large
466355,Male,0,30,1,Healthcare,0,Low,2,Venue,Small
466367,Female,0,39,1,Doctor,6,Low,1,Casper,Compact
466370,Female,,52,1,Artist,0,Low,4,Palisade,Large
466372,Female,1,57,1,Artist,0,Average,5,Grandeur,Large
466373,Male,1,63,1,Executive,1,High,1,Grandeur,Large
466376,Female,1,52,0,Homemaker,4,High,3,Grandeur,Large
466377,Male,1,61,1,,8,Average,2,Palisade,Large
466380,Male,1,35,1,Entertainment,7,Low,2,Venue,Small
466381,Male,1,52,1,Artist,4,Average,2,Grandeur,Large
466382,Female,1,45,1,Engineer,2,High,2,Palisade,Large
466387,Male,1,37,1,Entertainment,8,Average,2,Kona,Small
466389,Female,1,45,1,Engineer,1,Average,2,Palisade,Large
466391,Female,1,55,1,Engineer,0,Average,,Palisade,Large
466392,Female,1,49,1,Engineer,4,Average,,Grandeur,Large
466393,Female,1,42,0,Entertainment,1,Low,6,Grandeur,Large
466395,Female,1,39,1,Doctor,3,High,2,i10,Compact
466397,Male,0,18,0,Healthcare,0,Low,3,Venue,Small
466400,Male,1,43,0,Artist,1,Average,3,Grandeur,Large
466401,Male,1,50,0,Executive,1,Average,4,Grandeur,Large
466402,Male,1,37,1,Artist,1,Average,4,Venue,Small
466404,Female,0,37,1,Engineer,1,Low,1,Casper,Compact
466406,Male,1,63,1,Entertainment,0,Low,3,Grandeur,Large
466408,Male,1,83,1,Lawyer,1,Low,2,Tucson,Midsize
466411,Male,1,55,1,Artist,1,Average,3,Grandeur,Large
466414,Male,1,71,1,Artist,1,Low,3,Tucson,Midsize
466418,Male,1,87,0,Lawyer,1,Low,1,Tucson,Midsize
466419,Female,1,49,1,Entertainment,2,Average,5,Palisade,Large
466422,Male,1,27,0,Doctor,0,Low,4,Sonata,Midsize
466427,Female,1,25,0,Marketing,1,Low,4,i10,Compact
466429,Male,1,42,0,Healthcare,0,Low,2,Palisade,Large
466443,Female,1,66,1,Artist,4,Low,2,Grandeur,Large
466450,Female,0,32,1,Healthcare,1,Low,1,i10,Compact
466455,Female,1,32,1,Doctor,4,Low,2,i10,Compact
466456,Female,1,37,0,Doctor,8,Low,1,Casper,Compact
466457,Female,1,62,,Lawyer,9,Low,5,Palisade,Large
466463,Female,0,33,1,Healthcare,3,Low,4,i10,Compact
466464,Female,1,45,1,Homemaker,2,Average,2,Palisade,Large
466466,Female,,18,0,Healthcare,5,Low,5,i10,Compact
466467,Female,1,37,1,Artist,0,Average,3,Casper,Compact
466468,Male,0,30,1,Doctor,4,Low,4,Kona,Small
466474,Male,0,31,1,Entertainment,5,Low,3,Venue,Small
466478,Female,1,48,1,Artist,0,Average,4,Grandeur,Large
466483,Male,0,31,1,Healthcare,,Low,1,Kona,Small
466486,Female,1,36,1,Doctor,8,Low,2,Casper,Compact
466488,Male,1,61,1,Entertainment,0,Average,6,Grandeur,Large
466490,Female,1,83,0,Lawyer,0,High,2,Palisade,Large
466493,Male,1,77,0,Lawyer,1,High,2,Tucson,Midsize
466500,Female,1,46,1,Artist,3,High,3,Venue,Small
466501,Male,1,48,1,Engineer,0,Average,3,Grandeur,Large
466502,Male,0,19,0,Healthcare,0,Low,5,Venue,Small
466516,Male,0,21,0,Healthcare,1,Low,3,Tucson,Midsize
466517,Female,0,40,0,Engineer,,Low,1,Kona,Small
466526,Male,0,27,0,Healthcare,0,Low,5,Tucson,Midsize
466527,Female,1,49,0,Marketing,0,Low,1,Kona,Small
466530,Male,0,19,0,Healthcare,1,Low,4,Kona,Small
466533,Female,0,53,1,Entertainment,1,Low,1,Kona,Small
466535,Male,0,29,1,Artist,8,Low,1,Tucson,Midsize
466536,Male,0,23,0,Healthcare,3,Low,4,Sonata,Midsize
466538,Male,1,84,1,Lawyer,1,High,2,Tucson,Midsize
466541,Male,0,38,1,Entertainment,0,Low,4,Tucson,Midsize
466543,Male,0,26,1,Doctor,11,Low,2,Tucson,Midsize
466545,Female,0,19,0,Healthcare,1,Low,4,Casper,Compact
466550,Female,,22,0,Healthcare,1,Low,4,Casper,Compact
466552,Male,1,20,0,Entertainment,0,Low,2,Sonata,Midsize
466553,Male,1,36,1,Healthcare,0,Low,3,Tucson,Midsize
466556,Male,0,18,0,Healthcare,1,Low,3,Venue,Small
466562,Female,0,20,0,Healthcare,7,Low,4,Casper,Compact
466564,Female,0,18,0,Marketing,1,Low,4,i10,Compact
466565,Male,1,32,0,Artist,7,Average,2,Tucson,Midsize
466576,Female,0,18,0,Healthcare,0,Low,4,i10,Compact
466586,Male,0,18,0,Healthcare,0,Low,2,Venue,Small
466588,Female,0,21,0,Healthcare,8,Low,4,Casper,Compact
466596,Female,1,75,1,Artist,1,High,2,Venue,Small
466603,Male,1,37,1,Engineer,0,Average,2,Tucson,Midsize
466606,Female,1,35,1,Engineer,1,Low,3,Casper,Compact
466613,Male,0,20,0,Healthcare,9,Low,3,Sonata,Midsize
466623,Male,1,58,,Entertainment,2,Average,4,Grandeur,Large
466628,Male,0,33,0,Healthcare,8,Low,4,Sonata,Midsize
466631,Male,1,58,1,Artist,0,Low,3,Palisade,Large
466634,Male,0,20,0,Healthcare,1,Low,5,Tucson,Midsize
466635,Male,1,50,1,Artist,4,Average,2,Grandeur,Large
466644,Female,0,51,1,Homemaker,0,Low,,Venue,Small
466650,Female,0,27,0,Healthcare,8,Low,3,i10,Compact
466652,Female,1,58,1,Doctor,1,Average,2,Kona,Small
466655,Male,1,62,0,Executive,1,Low,2,Grandeur,Large
466656,Male,1,79,1,Marketing,0,High,2,Tucson,Midsize
466658,Female,0,19,0,Healthcare,1,Low,4,i10,Compact
466662,Female,0,33,0,Engineer,0,Low,,Casper,Compact
466665,Male,1,36,1,Artist,1,Average,2,Sonata,Midsize
466666,Female,1,29,1,Healthcare,1,Low,2,Casper,Compact
466671,Female,,28,0,Healthcare,3,Low,3,i10,Compact
466686,Female,0,22,0,Healthcare,0,Low,4,Casper,Compact
466687,Male,0,21,0,Healthcare,1,Low,3,Casper,Compact
466688,Male,0,22,0,Healthcare,0,Low,3,Casper,Compact
466689,Male,0,28,1,Artist,9,Low,3,Casper,Compact
466696,Female,1,48,1,Artist,3,Average,4,Venue,Small
466704,Male,1,48,1,Doctor,3,Average,2,Palisade,Large
466705,Male,1,66,0,Lawyer,0,Low,3,Palisade,Large
466707,Female,1,47,1,Homemaker,1,Low,4,Venue,Small
466713,Female,1,68,1,Artist,1,High,4,Kona,Small
466718,Male,1,73,,Executive,0,High,2,Tucson,Midsize
466720,Female,1,59,0,Lawyer,0,Low,1,Kona,Small
466721,Male,1,38,1,Doctor,7,Average,2,Sonata,Midsize
466725,Female,1,76,0,Lawyer,1,High,2,Kona,Small
466731,Female,1,40,1,Engineer,3,Low,2,Kona,Small
466732,Female,1,49,1,Engineer,0,High,2,Venue,Small
466733,Female,0,33,0,Homemaker,0,Low,,Casper,Compact
466735,Male,0,18,0,Healthcare,1,Low,,Kona,Small
466746,Female,1,69,1,Lawyer,0,High,2,Venue,Small
466749,Male,0,22,,Healthcare,1,Low,5,Casper,Compact
466750,Female,0,18,,Healthcare,0,Low,3,i10,Compact
466751,Female,0,20,,Healthcare,1,Low,4,Casper,Compact
466752,Male,1,36,1,Healthcare,1,Low,1,Tucson,Midsize
466753,Female,1,67,1,Artist,0,Average,2,Venue,Small
466754,Female,1,37,1,Artist,1,Average,3,i10,Compact
466759,Female,0,26,0,Healthcare,2,Low,,Casper,Compact
466760,Male,1,51,1,Doctor,1,Average,4,Palisade,Large
466765,Female,1,67,1,Lawyer,1,Low,2,Kona,Small
466769,Female,0,29,1,Entertainment,1,Low,4,Casper,Compact
466775,Female,1,76,1,Lawyer,0,Low,2,Venue,Small
466776,Male,1,86,1,Lawyer,0,Low,1,Tucson,Midsize
466777,Female,1,51,1,Homemaker,9,Average,2,Venue,Small
466778,Male,1,35,1,Entertainment,1,Low,2,Tucson,Midsize
466788,Male,0,30,0,Doctor,3,Low,2,Tucson,Midsize
466790,Male,1,47,1,Doctor,0,Average,2,Grandeur,Large
466791,Male,1,81,0,Lawyer,0,Low,1,Tucson,Midsize
466792,Female,1,85,0,Lawyer,0,Low,1,Kona,Small
466795,Male,1,60,1,Entertainment,,Average,5,Palisade,Large
466799,Female,0,21,0,Healthcare,2,Low,3,Casper,Compact
466802,Female,,40,1,Engineer,0,Low,1,Venue,Small
466804,Female,,35,1,Homemaker,4,Low,1,Casper,Compact
466807,Female,,35,1,Healthcare,0,Low,1,i10,Compact
466808,Female,0,41,0,Engineer,1,Low,1,Venue,Small
466810,Male,0,18,0,Healthcare,0,Low,3,Kona,Small
466811,Male,0,22,0,Healthcare,0,Low,,Casper,Compact
466813,Male,1,61,1,Artist,0,Low,,Grandeur,Large
466814,Male,0,23,0,Healthcare,0,Low,3,i10,Compact
466815,Male,0,31,0,Healthcare,1,Low,5,Sonata,Midsize
466816,Male,1,82,1,Lawyer,0,High,2,Tucson,Midsize
466818,Male,1,84,0,Executive,1,High,2,Tucson,Midsize
466826,Male,1,41,1,Entertainment,1,Low,2,Grandeur,Large
466832,Female,1,66,1,Artist,0,Average,2,Kona,Small
466833,Male,1,57,1,Artist,5,Low,2,Palisade,Large
466846,Male,0,20,0,Healthcare,3,Low,4,i10,Compact
466863,Female,0,32,0,Homemaker,14,Low,1,i10,Compact
466867,Female,0,29,0,Homemaker,11,Low,1,Casper,Compact
466871,Male,1,36,1,Executive,,High,4,Sonata,Midsize
466874,Male,1,38,1,Entertainment,1,Average,3,Tucson,Midsize
466884,Female,1,43,0,Doctor,1,Low,1,Venue,Small
466886,Female,0,42,0,Marketing,1,Low,1,Casper,Compact
466891,Female,1,48,0,Homemaker,8,Low,1,Casper,Compact
466905,Male,1,62,1,Artist,0,Low,1,Grandeur,Large
466906,Male,0,63,1,Artist,0,Low,2,Palisade,Large
466908,Male,1,60,1,Entertainment,1,Low,2,Grandeur,Large
466909,Male,1,63,1,Artist,1,Low,2,Palisade,Large
466910,Male,1,62,1,Entertainment,9,Low,1,Palisade,Large
466917,Male,1,40,0,Executive,4,Low,,Grandeur,Large
466918,Male,1,63,1,Artist,0,Average,1,Palisade,Large
466920,Male,0,19,0,Healthcare,6,Low,4,Venue,Small
466923,Female,0,21,0,Homemaker,8,Low,1,Casper,Compact
466926,Male,0,21,0,Healthcare,1,Low,,i10,Compact
466927,Male,0,22,0,Engineer,6,Low,5,Casper,Compact
466936,Male,1,60,0,Lawyer,1,High,3,Grandeur,Large
466938,Male,1,59,1,Artist,8,Low,1,Grandeur,Large
466939,Male,1,73,0,Lawyer,1,High,2,Grandeur,Large
466951,Female,1,52,1,Artist,0,High,3,Casper,Compact
466954,Female,1,66,0,Doctor,9,Average,2,i10,Compact
466955,Male,1,61,0,Entertainment,1,Low,4,Grandeur,Large
466956,Female,1,61,1,Artist,1,Low,1,Casper,Compact
466961,Female,1,61,1,Artist,2,Average,2,Casper,Compact
466966,Male,1,59,1,Entertainment,1,Average,2,Grandeur,Large
466967,Male,1,51,1,Artist,1,Low,1,Palisade,Large
466970,Female,1,36,1,Homemaker,9,Low,2,Casper,Compact
466971,Male,0,71,1,Executive,9,Low,3,Palisade,Large
466975,Male,1,48,1,Artist,1,Average,2,Grandeur,Large
466990,Male,1,43,1,Entertainment,9,Average,2,Grandeur,Large
466996,Female,0,36,1,Artist,9,Low,1,Casper,Compact
466998,Female,1,57,0,Artist,,Average,3,Casper,Compact
466999,Male,0,33,1,Healthcare,1,Low,3,Sonata,Midsize
467000,Female,0,31,1,Artist,1,Low,6,Casper,Compact
467008,Male,1,57,1,Artist,1,Average,3,Palisade,Large
467009,Female,0,33,0,Homemaker,2,Low,4,Casper,Compact
467022,Male,0,30,1,Artist,1,Low,5,Sonata,Midsize
467023,Male,1,26,0,Doctor,8,Average,2,Casper,Compact
467025,Female,0,29,0,Engineer,1,Low,3,Casper,Compact
467044,Female,0,42,1,Marketing,0,Low,1,i10,Compact
467046,Female,0,30,0,Doctor,0,Low,5,Casper,Compact
467050,Female,0,18,0,Engineer,1,Low,5,i10,Compact
467053,Male,0,18,0,Healthcare,5,Low,4,Kona,Small
467058,Male,1,80,0,Executive,0,High,2,Palisade,Large
467060,Male,0,35,0,Engineer,7,Low,2,Tucson,Midsize
467063,Male,1,45,1,Entertainment,1,Average,2,Grandeur,Large
467073,Male,0,42,1,Engineer,8,Low,1,Grandeur,Large
467078,Female,1,26,0,Healthcare,,High,2,i10,Compact
467079,Male,1,38,1,Artist,1,Low,2,Tucson,Midsize
467084,Male,1,41,1,Artist,1,Average,7,Grandeur,Large
467085,Male,0,45,1,Entertainment,1,Low,2,Grandeur,Large
467088,Male,1,57,1,Artist,1,Low,1,Palisade,Large
467092,Female,0,33,1,Healthcare,5,Low,4,i10,Compact
467093,Female,1,51,1,Artist,8,Average,2,i10,Compact
467098,Male,1,85,0,Executive,1,Low,2,Palisade,Large
467099,Female,0,30,0,Entertainment,0,Low,3,i10,Compact
467107,Male,1,38,1,Engineer,1,Average,3,Tucson,Midsize
467111,Male,1,66,1,Artist,1,Low,1,Grandeur,Large
467112,Male,0,40,1,Artist,0,Low,2,Grandeur,Large
467113,Male,1,83,1,Lawyer,,Low,1,Palisade,Large
467114,Male,1,61,1,Marketing,1,Average,3,Grandeur,Large
467116,Male,1,65,1,Executive,1,High,2,Grandeur,Large
467119,Male,1,37,0,Marketing,0,High,4,Sonata,Midsize
467121,Male,1,47,1,Doctor,0,Low,,Grandeur,Large
467125,Male,1,51,0,Entertainment,1,Average,4,Grandeur,Large
467127,Male,1,73,0,Lawyer,,Low,1,Palisade,Large
467129,Female,,49,0,Marketing,1,Average,3,Casper,Compact
467132,Female,1,73,1,Engineer,0,Low,2,Casper,Compact
467136,Male,1,37,0,Entertainment,1,Average,4,Tucson,Midsize
467137,Female,1,55,1,Engineer,0,Low,1,Casper,Compact
467138,Female,0,32,0,Homemaker,12,Low,1,Casper,Compact
467139,Female,0,28,1,Artist,0,Low,3,Casper,Compact
467143,Female,0,50,0,Lawyer,0,Low,3,Casper,Compact
467144,Male,1,38,1,Entertainment,1,Low,2,Tucson,Midsize
467146,Female,0,28,0,Homemaker,8,Low,1,i10,Compact
467147,Male,0,46,1,Entertainment,1,Low,1,Palisade,Large
467153,Female,1,47,1,Artist,0,Low,,i10,Compact
467157,Male,1,39,1,Executive,8,High,6,Sonata,Midsize
467158,Female,0,26,0,Healthcare,1,Low,,i10,Compact
467159,Female,1,37,1,Homemaker,9,High,2,Casper,Compact
467160,Male,1,43,0,,1,Average,2,Grandeur,Large
467165,Female,0,27,0,Homemaker,,Low,1,Casper,Compact
467167,Male,1,69,1,Artist,1,Average,,Grandeur,Large
467168,Male,1,47,1,Artist,9,Average,2,Grandeur,Large
467172,Male,0,36,,Artist,9,Low,2,Tucson,Midsize
467180,Male,1,43,1,Healthcare,1,Low,3,Grandeur,Large
467183,Male,1,42,1,Entertainment,3,Average,4,Grandeur,Large
467185,Male,0,29,1,Artist,0,Low,3,Casper,Compact
467189,Female,1,45,1,Artist,1,High,4,i10,Compact
467193,Male,1,88,1,Artist,1,Low,2,Palisade,Large
467201,Female,0,33,1,Engineer,,Low,5,Casper,Compact
467202,Male,1,18,0,Doctor,0,Low,4,Kona,Small
467208,Female,1,41,1,Homemaker,,High,2,Casper,Compact
467212,Female,0,28,1,Doctor,1,Low,3,Casper,Compact
467216,Female,0,30,1,Entertainment,0,Low,1,Casper,Compact
467217,Female,1,79,1,Lawyer,,High,2,Casper,Compact
467218,Female,0,27,1,Artist,8,Low,1,Casper,Compact
467223,Female,1,53,1,Engineer,0,Average,4,Casper,Compact
467227,Female,0,43,1,Artist,14,Low,1,Casper,Compact
467230,Male,0,19,0,Healthcare,1,Low,4,Venue,Small
467232,Male,0,26,0,Entertainment,1,Low,2,i10,Compact
467233,Female,0,67,0,Artist,1,Low,2,Casper,Compact
467235,Female,0,32,1,Artist,1,Low,2,Casper,Compact
467238,Female,0,26,0,Doctor,7,Low,4,i10,Compact
467239,Female,0,29,0,Engineer,0,Low,3,Casper,Compact
467241,Female,0,33,1,Artist,9,Low,1,i10,Compact
467242,Male,0,22,0,Doctor,0,Low,3,Casper,Compact
467247,Female,0,27,0,Engineer,0,Low,2,Casper,Compact
467256,Male,0,30,0,Healthcare,1,Low,4,Tucson,Midsize
467260,Male,0,25,0,Doctor,8,Low,4,Casper,Compact
467263,Female,0,32,0,Marketing,,Low,1,Casper,Compact
467268,Male,1,85,1,Lawyer,,Low,1,Grandeur,Large
467275,Male,0,29,1,Healthcare,,Low,,Casper,Compact
467281,Male,1,56,1,Lawyer,0,Low,4,Grandeur,Large
467283,Male,1,52,1,Artist,0,Average,3,Grandeur,Large
467288,Female,0,25,0,Healthcare,,Low,5,i10,Compact
467296,Female,1,65,1,Artist,,Average,2,i10,Compact
467300,Female,1,49,1,Artist,1,Low,1,i10,Compact
467301,Female,1,73,0,Lawyer,1,Low,2,Casper,Compact
467303,Male,1,36,1,Doctor,2,Average,2,Tucson,Midsize
467309,Female,0,36,1,Engineer,4,Low,1,Casper,Compact
467311,Male,1,71,1,Lawyer,1,High,3,Grandeur,Large
467312,Female,1,55,1,Artist,0,Low,2,Casper,Compact
467313,Male,1,35,1,Entertainment,1,Average,2,Sonata,Midsize
467314,Male,1,41,0,Artist,0,Average,2,Grandeur,Large
467317,Male,0,42,1,Artist,1,Low,1,Grandeur,Large
467318,Male,1,35,1,Doctor,,Low,2,Tucson,Midsize
467322,Female,1,48,1,Artist,1,Average,2,Casper,Compact
467325,Female,1,73,1,Lawyer,1,High,2,Casper,Compact
467329,Female,0,40,1,Doctor,1,Low,1,Casper,Compact
467338,Female,0,29,1,Healthcare,3,Low,6,i10,Compact
467339,Male,,62,1,Artist,1,Average,3,Grandeur,Large
467344,Male,1,89,1,Lawyer,0,Low,2,Grandeur,Large
467345,Male,1,86,1,Lawyer,0,Low,1,Palisade,Large
467346,Male,1,38,1,Artist,0,Average,3,Sonata,Midsize
467352,Male,1,45,1,Executive,0,High,4,Grandeur,Large
467355,Male,0,26,0,Healthcare,0,Low,4,Casper,Compact
467357,Male,1,55,1,,1,Low,2,Grandeur,Large
467358,Female,1,52,1,Artist,1,Average,5,Casper,Compact
467359,Male,1,43,1,Artist,5,Average,2,Grandeur,Large
467365,Male,0,35,1,Artist,1,Low,1,Tucson,Midsize
467367,Male,1,73,1,Lawyer,1,Low,2,Grandeur,Large
467369,Male,0,41,1,Artist,4,Low,3,Palisade,Large
467373,Male,0,27,1,Healthcare,,Low,1,Casper,Compact
467375,Male,1,35,1,Entertainment,6,Low,3,Tucson,Midsize
467378,Female,1,63,1,Artist,0,Average,2,i10,Compact
467384,Male,0,41,1,,,Low,1,Grandeur,Large
467385,Male,0,53,0,Artist,1,Low,,Palisade,Large
467389,Male,0,42,0,Engineer,0,Low,,Grandeur,Large
467393,Female,1,46,1,Artist,0,Average,4,Casper,Compact
467398,Male,1,38,0,Entertainment,0,Low,2,Tucson,Midsize
467399,Male,1,25,1,Doctor,1,Low,3,Casper,Compact
467403,Female,1,40,1,Artist,7,Average,3,Casper,Compact
467410,Female,1,55,1,Lawyer,1,Low,2,Casper,Compact
467415,Female,0,29,1,Healthcare,0,Low,1,Casper,Compact
467419,Female,1,39,1,Artist,2,Low,1,i10,Compact
467421,Male,1,50,0,Doctor,1,Average,3,Palisade,Large
467422,Female,1,61,1,Artist,1,Average,2,i10,Compact
467423,Male,1,56,1,Artist,0,Low,1,Palisade,Large
467434,Male,0,40,1,Entertainment,1,Low,3,Grandeur,Large
467437,Female,1,86,1,Lawyer,0,High,2,Casper,Compact
467438,Male,0,27,0,Entertainment,5,Low,3,Grandeur,Large
467441,Male,0,35,1,Artist,,Low,1,Tucson,Midsize
467442,Male,1,56,1,Artist,,Average,2,Palisade,Large
467444,Female,1,36,1,Artist,,Low,2,Casper,Compact
467445,Male,1,32,0,Doctor,9,Low,2,Tucson,Midsize
467449,Female,1,85,1,Lawyer,1,Low,2,Casper,Compact
467451,Female,1,51,1,Artist,0,Low,1,Casper,Compact
467455,Female,0,41,1,Artist,8,Low,2,Casper,Compact
467456,Male,1,42,0,Executive,5,High,4,Grandeur,Large
467457,Female,0,30,1,Marketing,0,Low,6,Casper,Compact
467459,Male,1,42,1,Executive,,High,5,Grandeur,Large
467463,Female,1,42,1,Artist,9,Average,3,Casper,Compact
467468,Female,0,25,0,Healthcare,,Low,5,Casper,Compact
467472,Male,1,60,1,Executive,4,High,4,Grandeur,Large
467474,Male,0,18,0,Healthcare,2,Low,5,Venue,Small
467479,Male,1,36,1,Executive,0,Average,4,Sonata,Midsize
467481,Male,1,49,1,Artist,0,Average,2,Grandeur,Large
467482,Male,1,42,1,Executive,1,High,3,Palisade,Large
467487,Male,1,42,0,Artist,1,Average,5,Grandeur,Large
467488,Female,1,39,1,Entertainment,,Average,2,Casper,Compact
467492,Female,1,62,1,Doctor,1,Low,2,i10,Compact
467493,Male,1,47,1,Executive,0,High,4,Palisade,Large
467499,Male,1,39,1,Artist,,Low,3,Sonata,Midsize
467500,Female,1,25,1,Artist,3,High,2,Casper,Compact
467503,Female,0,27,1,Artist,1,Low,4,Casper,Compact
467504,Female,,31,0,Doctor,0,Low,4,Casper,Compact
467505,Male,1,36,1,Artist,0,Low,4,Tucson,Midsize
467510,Male,1,51,1,Entertainment,3,Low,3,Grandeur,Large
467511,Male,1,63,1,Entertainment,,Low,1,Grandeur,Large
467514,Male,0,40,1,Artist,,Low,4,Grandeur,Large
467518,Male,0,22,0,Doctor,1,Low,,Grandeur,Large
467532,Male,1,52,1,Artist,9,Low,1,Grandeur,Large
467533,Male,1,89,1,Lawyer,4,Low,1,Grandeur,Large
467537,Female,1,65,0,Lawyer,,High,3,Grandeur,Large
467539,Male,1,48,1,Artist,,Average,4,Palisade,Large
467540,Male,1,48,1,Healthcare,1,Average,4,Grandeur,Large
467542,Male,0,31,1,Healthcare,8,Low,1,Tucson,Midsize
467557,Female,1,62,1,Artist,,Average,2,Palisade,Large
467559,Male,1,58,1,Executive,0,Average,4,Palisade,Large
467565,Male,1,60,1,Artist,0,Low,3,Grandeur,Large
467569,Male,0,19,0,Healthcare,1,Low,4,Kona,Small
467570,Male,0,18,0,Healthcare,14,Low,,Kona,Small
467576,Male,1,48,1,Doctor,1,Average,3,Grandeur,Large
467579,Male,0,35,1,Doctor,5,Low,1,Tucson,Midsize
467580,Male,0,27,1,Doctor,,Low,3,Palisade,Large
467588,Male,1,60,1,Artist,0,Average,4,Palisade,Large
467589,Male,0,32,0,Entertainment,0,Low,1,i10,Compact
467592,Male,1,40,1,Entertainment,7,Low,2,Grandeur,Large
467595,Female,0,25,1,Healthcare,0,Low,1,i10,Compact
467596,Male,1,42,0,Artist,1,Low,5,Palisade,Large
467604,Male,0,26,0,Healthcare,8,Low,8,Grandeur,Large
467608,Male,0,27,1,Engineer,6,Low,1,Palisade,Large
467609,Male,0,42,0,Artist,2,Low,4,Grandeur,Large
467610,Female,1,77,1,Lawyer,4,Low,1,Palisade,Large
467612,Male,1,70,1,Executive,0,Low,,Palisade,Large
467614,Male,1,36,0,Artist,4,Average,2,i10,Compact
467620,Male,1,57,1,Lawyer,6,Low,3,Palisade,Large
467621,Male,1,76,1,Lawyer,1,Low,1,Grandeur,Large
467623,Male,1,77,1,,0,High,2,Grandeur,Large
467629,Male,1,52,1,Artist,1,Low,1,Grandeur,Large
467635,Female,0,35,1,Artist,9,Low,1,Casper,Compact
467641,Male,1,43,1,Doctor,9,Average,2,Grandeur,Large
467643,Male,0,43,1,Artist,14,Low,1,Grandeur,Large
467654,Female,1,62,1,Artist,,High,4,Grandeur,Large
467657,Male,0,21,0,Healthcare,0,Low,4,Grandeur,Large
467658,Male,0,23,0,Healthcare,0,Low,4,Grandeur,Large
467659,Male,1,65,1,Entertainment,0,Average,2,Grandeur,Large
467664,Male,1,35,1,Executive,4,High,4,Casper,Compact
467666,Male,1,48,1,Executive,4,High,3,Grandeur,Large
467667,Male,1,33,0,Doctor,9,Low,2,Casper,Compact
467669,Male,1,82,0,Lawyer,1,High,2,Grandeur,Large
467673,Male,1,45,0,Executive,1,High,4,Grandeur,Large
467678,Male,0,56,0,Marketing,1,Low,2,Grandeur,Large
467679,Female,1,49,1,Artist,,Average,4,Grandeur,Large
467683,Male,1,30,1,Healthcare,8,High,3,i10,Compact
467684,Male,0,37,1,Healthcare,8,Low,3,Casper,Compact
467685,Male,1,51,0,Marketing,0,High,6,Tucson,Midsize
467693,Male,1,59,1,Entertainment,5,High,5,Sonata,Midsize
467694,Male,1,56,1,Executive,0,High,2,Sonata,Midsize
467699,Female,1,29,1,Doctor,0,Average,2,Kona,Small
467705,Male,1,31,1,Artist,,Low,2,Casper,Compact
467706,Female,1,35,1,Artist,,Average,4,Kona,Small
467707,Male,1,89,1,Lawyer,7,High,2,Tucson,Midsize
467710,Female,0,38,1,Artist,9,Low,4,Venue,Small
467715,Male,1,45,1,Executive,4,High,3,Sonata,Midsize
467721,Male,0,37,1,Entertainment,0,Low,1,Casper,Compact
467723,Male,1,74,0,Executive,1,Low,7,Tucson,Midsize
467726,Male,1,82,1,Lawyer,0,High,2,Sonata,Midsize
467727,Male,1,53,1,Artist,7,High,4,Tucson,Midsize
467728,Female,1,43,0,Engineer,0,High,5,Grandeur,Large
467729,Male,1,62,1,Entertainment,2,Average,6,Sonata,Midsize
467733,Male,1,56,0,Executive,8,High,3,Sonata,Midsize
467734,Male,1,88,1,Lawyer,3,High,2,Tucson,Midsize
467735,Male,0,28,1,Doctor,0,Low,2,Grandeur,Large
467737,Female,1,51,1,Entertainment,5,Average,2,Grandeur,Large
467739,Female,1,60,0,Artist,0,Average,4,Palisade,Large
467740,Male,0,19,0,Healthcare,0,Low,3,Kona,Small
467741,Male,0,23,0,Healthcare,1,Low,3,Grandeur,Large
467749,Male,0,20,0,Healthcare,0,Low,9,Grandeur,Large
467763,Female,0,50,1,Artist,1,Low,1,Palisade,Large
467767,Female,0,21,0,Marketing,4,Low,4,i10,Compact
467768,Male,1,62,1,Doctor,0,Average,2,Tucson,Midsize
467769,Female,0,36,1,Doctor,1,Low,1,Casper,Compact
467772,Female,0,31,0,Marketing,0,Low,2,i10,Compact
467779,Male,1,52,1,Doctor,4,Average,3,Tucson,Midsize
467789,Male,0,20,0,Healthcare,1,Low,5,Grandeur,Large
467798,Female,0,23,0,,,Low,2,i10,Compact
467802,Female,1,48,1,Artist,1,High,5,Grandeur,Large
467803,Female,1,40,1,Entertainment,6,Average,2,Grandeur,Large
467806,Male,1,55,1,Artist,1,High,2,Tucson,Midsize
467808,Female,1,62,1,Artist,1,Average,2,Palisade,Large
467812,Male,0,48,1,Artist,0,Low,1,Kona,Small
467813,Male,1,36,1,Entertainment,1,Low,2,Tucson,Midsize
467815,Female,1,73,1,Artist,0,Low,2,Palisade,Large
467825,Female,0,23,0,Marketing,0,Low,8,Casper,Compact
467828,Female,1,25,1,Artist,0,Average,2,Casper,Compact
467838,Male,1,60,1,Artist,0,Average,2,Venue,Small
467848,Male,0,37,1,Artist,14,Low,1,Tucson,Midsize
467849,Female,1,39,1,Doctor,0,Low,1,Casper,Compact
467852,Female,0,39,1,Artist,12,Low,1,Casper,Compact
467856,Male,1,58,1,Artist,0,Low,2,Kona,Small
467860,Female,0,33,1,Entertainment,0,Low,1,i10,Compact
467861,Female,0,29,0,Artist,,Low,4,i10,Compact
467864,Female,1,66,1,Lawyer,1,High,2,Palisade,Large
467865,Female,0,40,1,Artist,2,Low,1,Palisade,Large
